alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address1,address2,address3,city,country,display_address,state,zip_code,Restaurant Category
boh-pasta-and-pizza-houston,(713) 364-5502,1194.862603680166,QrrOqwS-oXJ3-CRQdusfBg,https://s3-media4.fl.yelpcdn.com/bphoto/2HSh_DRwZ3hLp0UGZsnplg/o.jpg,False,BOH Pasta & Pizza,+17133645502,$$,4.5,33,[],https://www.yelp.com/biz/boh-pasta-and-pizza-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7617656683504,-95.3621810104161,409 Travis St,,,Houston,US,"['409 Travis St', 'Houston, TX 77002']",TX,77002,Pizza
rosalie-italian-soul-houston,(713) 351-5790,1347.5270714762082,9aCrr5WIgdyciBAtrAu7fw,https://s3-media1.fl.yelpcdn.com/bphoto/UNTzgoHelxFJ-llq4g4Qew/o.jpg,False,Rosalie Italian Soul,+17133515790,,3.5,12,[],https://www.yelp.com/biz/rosalie-italian-soul-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7579561439064,-95.3711798787117,400 Dallas St,,C. Baldwin Hotel,Houston,US,"['400 Dallas St', 'C. Baldwin Hotel', 'Houston, TX 77002']",TX,77002,Italian
kubo-s-sushi-and-washoku-houston,(346) 293-9948,750.6063037001296,8D3MXHVEc2ZK9xymWlhVDQ,https://s3-media3.fl.yelpcdn.com/bphoto/1PvfFjB_w_XRl-mP2MBDcw/o.jpg,False,Kubo’s Sushi & Washoku,+13462939948,$$,4.5,42,[],https://www.yelp.com/biz/kubo-s-sushi-and-washoku-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7682,-95.37761,1902 Washington Ave,Ste C,,Houston,US,"['1902 Washington Ave', 'Ste C', 'Houston, TX 77007']",TX,77007,Japanese
asia-market-thai-lao-food-houston-2,(832) 968-4559,2366.1447356208178,fm4cord-HSIFxGOAC5k2Vg,https://s3-media2.fl.yelpcdn.com/bphoto/Tj4UpmodgDlH_J5B7XtLBA/o.jpg,False,Asia Market Thai Lao Food,+18329684559,$,4.5,352,"['delivery', 'pickup']",https://www.yelp.com/biz/asia-market-thai-lao-food-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7911832,-95.3728234,3620 N Main St,,,Houston,US,"['3620 N Main St', 'Houston, TX 77009']",TX,77009,Laotian
gyu-kaku-japanese-bbq-houston,(713) 750-9520,2221.482993357454,ZdXWrc7G2DtQjHUn6L5TmA,https://s3-media4.fl.yelpcdn.com/bphoto/rUIGYjQxuatwdmMUICcs0Q/o.jpg,False,Gyu-Kaku Japanese BBQ,+17137509520,$$,4.0,1345,[],https://www.yelp.com/biz/gyu-kaku-japanese-bbq-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7505917766388,-95.3753622367706,510 Gray St,Ste A,,Houston,US,"['510 Gray St', 'Ste A', 'Houston, TX 77002']",TX,77002,Japanese
flip-n-patties-houston-11,(832) 582-6178,1284.5115003527312,t25EhWxLB97EcGqhfSiu1A,https://s3-media1.fl.yelpcdn.com/bphoto/dh_lQrge4k0pQbxruBcaxQ/o.jpg,False,Flip 'n Patties,+18325826178,$$,4.5,38,[],https://www.yelp.com/biz/flip-n-patties-houston-11?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7594315325627,-95.3648082911968,800 Capitol St,Ste T-307,,Houston,US,"['800 Capitol St', 'Ste T-307', 'Houston, TX 77002']",TX,77002,Burgers
oh-my-gogi-market-square-houston,(832) 278-2700,1183.3316926769908,c99nfzrbR-0PdLzBnNUzzw,https://s3-media4.fl.yelpcdn.com/bphoto/5KmMakfkvoig3bR99XCy9w/o.jpg,False,Oh My Gogi  Market Square,+18322782700,,4.0,4,"['delivery', 'pickup']",https://www.yelp.com/biz/oh-my-gogi-market-square-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76226,-95.36176,311 Travis St,,,Houston,US,"['311 Travis St', 'Houston, TX 77002']",TX,77002,Asian Fusion
grotto-downtown-houston,(713) 658-0752,2181.73001875282,MXLhzFh9WK0ig3MYt5THDA,https://s3-media4.fl.yelpcdn.com/bphoto/SLpcg8B8EVQy2RYuwly_Rw/o.jpg,False,Grotto Downtown,+17136580752,$$,4.0,323,[],https://www.yelp.com/biz/grotto-downtown-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7539178,-95.3571966,1001 Avenida De Las Americas,Ste A,,Houston,US,"['1001 Avenida De Las Americas', 'Ste A', 'Houston, TX 77010']",TX,77010,Italian
coltivare-houston,(713) 637-4095,2623.319174022345,z0sbzv4MRstpyodVBjCLLA,https://s3-media1.fl.yelpcdn.com/bphoto/uTmBUm-ykxkXGFSG5rcJgw/o.jpg,False,Coltivare,+17136374095,$$,4.0,830,[],https://www.yelp.com/biz/coltivare-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7817,-95.39371,3320 White Oak Dr,,,Houston,US,"['3320 White Oak Dr', 'Houston, TX 77007']",TX,77007,Italian
theodore-rex-houston,(832) 830-8592,1570.1572138920208,yEBhXjlUnL1A7qch80ltIg,https://s3-media1.fl.yelpcdn.com/bphoto/EAi_1PD5C7n9jlzZU6hzgQ/o.jpg,False,Theodore Rex,+18328308592,$$$,4.5,144,[],https://www.yelp.com/biz/theodore-rex-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.767778,-95.3540249,1302 Nance St,,,Houston,US,"['1302 Nance St', 'Houston, TX 77002']",TX,77002,American (New)
sapporo-japanese-sushi-and-bar-houston,(832) 491-0337,1082.5369063806017,tN0eBAxuz1xuIpcurzwEyw,https://s3-media2.fl.yelpcdn.com/bphoto/VP0JA2DuYa8cn0n531tlVg/o.jpg,False,Sapporo Japanese Sushi & Bar,+18324910337,,4.5,61,"['pickup', 'delivery']",https://www.yelp.com/biz/sapporo-japanese-sushi-and-bar-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7632468924356,-95.3620460044849,801 Congress Ave,Unit 101,,Houston,US,"['801 Congress Ave', 'Unit 101', 'Houston, TX 77002']",TX,77002,Sushi Bars
diana-american-grill-houston,(713) 315-2562,880.3459684509819,kw8wjkRemCcZZeX5PqpKdw,https://s3-media1.fl.yelpcdn.com/bphoto/3VczZEQIUaRMATgtYEJH6g/o.jpg,False,Diana American Grill,+17133152562,,3.0,33,[],https://www.yelp.com/biz/diana-american-grill-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7621240826933,-95.3697948530316,800 Bagby St,Ste 400,Hobby Center,Houston,US,"['800 Bagby St', 'Ste 400', 'Hobby Center', 'Houston, TX 77002']",TX,77002,American (Traditional)
irmas-southwest-houston,(713) 247-9651,1791.1260995690222,rA_H8r_iDYxDuNAGu8CDXA,https://s3-media2.fl.yelpcdn.com/bphoto/teOIiGgaTACNNe5MghDFkQ/o.jpg,False,Irma's Southwest,+17132479651,$$,4.0,324,"['pickup', 'delivery']",https://www.yelp.com/biz/irmas-southwest-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7575897012463,-95.3583053970873,1475 Texas St,,,Houston,US,"['1475 Texas St', 'Houston, TX 77002']",TX,77002,Mexican
rachels-cafe-houston,(832) 726-3426,1502.7087934064602,MN6rhKMc6GoS3A7nkHHZog,https://s3-media4.fl.yelpcdn.com/bphoto/1J-5YVm1BK_qqmQCN_-Vcg/o.jpg,False,Rachels Cafe,+18327263426,$,4.5,170,"['pickup', 'delivery']",https://www.yelp.com/biz/rachels-cafe-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7597414288733,-95.3599986477912,421 San Jacinto St,,,Houston,US,"['421 San Jacinto St', 'Houston, TX 77002']",TX,77002,American (Traditional)
huynh-restaurant-houston,(713) 224-8964,2473.327020842765,Q2VD2XmwmpDRb-qaF7Thag,https://s3-media1.fl.yelpcdn.com/bphoto/ECxw7ysfTaURq88bpinHHQ/o.jpg,False,Huynh Restaurant,+17132248964,$$,4.0,857,['pickup'],https://www.yelp.com/biz/huynh-restaurant-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.75179,-95.35552,912 St Emanuel St,,,Houston,US,"['912 St Emanuel St', 'Houston, TX 77003']",TX,77003,Vietnamese
thai-cafe-houston-3,(713) 228-8424,1205.6533213334146,N00a03lf7BFBy_-w7OuWLQ,https://s3-media2.fl.yelpcdn.com/bphoto/42GDv7E0Inez6nEDsGrfPA/o.jpg,False,Thai Cafe,+17132288424,$$,4.5,84,[],https://www.yelp.com/biz/thai-cafe-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76335,-95.36025,917 Franklin St,Ste 101,,Houston,US,"['917 Franklin St', 'Ste 101', 'Houston, TX 77002']",TX,77002,Thai
local-pho-houston,(281) 501-2705,1092.6494165290458,Z6b_JS4RVlMx97l-71KdLQ,https://s3-media1.fl.yelpcdn.com/bphoto/OSwEdCGxS8qaZhZzB6xCXQ/o.jpg,False,Local Pho,+12815012705,$,4.0,185,"['pickup', 'delivery']",https://www.yelp.com/biz/local-pho-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.770309,-95.381399,2313 Edwards St,Ste 145,,Houston,US,"['2313 Edwards St', 'Ste 145', 'Houston, TX 77007']",TX,77007,Vietnamese
hubcap-grill-houston,(713) 223-5885,1435.1674466266,j8dMhNRTSrClYv3hrvVF-g,https://s3-media1.fl.yelpcdn.com/bphoto/-aP115NKMpW1U3GbybL2zQ/o.jpg,False,Hubcap Grill,+17132235885,$,4.0,295,[],https://www.yelp.com/biz/hubcap-grill-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.760158,-95.360458,1111 Prairie St,,,Houston,US,"['1111 Prairie St', 'Houston, TX 77002']",TX,77002,Burgers
batanga-houston,(713) 224-9500,1194.4586767267576,Rv5l4RJxlUP0cFZtRwB2Zg,https://s3-media1.fl.yelpcdn.com/bphoto/O0snPfYCJBORiD560H7d6A/o.jpg,False,Batanga,+17132249500,$$,3.0,969,[],https://www.yelp.com/biz/batanga-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7623427,-95.3614479,908 Congress Ave,,,Houston,US,"['908 Congress Ave', 'Houston, TX 77002']",TX,77002,Tapas/Small Plates
prohibition-theatre-houston,(281) 940-4636,1343.2601677821613,Oi5CHF7PH1ZtpJsUr9GKrw,https://s3-media2.fl.yelpcdn.com/bphoto/TvA-bY74E2gWMax0HiISKw/o.jpg,False,Prohibition Theatre,+12819404636,$$$,4.0,551,[],https://www.yelp.com/biz/prohibition-theatre-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76045,-95.36169,1008 Prairie St,,,Houston,US,"['1008 Prairie St', 'Houston, TX 77002']",TX,77002,American (New)
shell-shack-houston,(832) 998-8000,1297.3371406447882,WkGe3_PF7o1UVuW2VUdcHA,https://s3-media1.fl.yelpcdn.com/bphoto/ThGE85I1SkvWJXhYQKtX-g/o.jpg,False,Shell Shack,+18329988000,$$,3.0,219,[],https://www.yelp.com/biz/shell-shack-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76853,-95.38337,2412 Washington Ave,,,Houston,US,"['2412 Washington Ave', 'Houston, TX 77007']",TX,77007,Seafood
rodeo-goat-houston-2,(281) 853-9480,2607.4131619729637,N6FFbFZrVhyUQ7aO7FgnNQ,https://s3-media3.fl.yelpcdn.com/bphoto/Ron3XShx-nRI-eU2_OfMxA/o.jpg,False,Rodeo Goat,+12818539480,$$,4.5,496,[],https://www.yelp.com/biz/rodeo-goat-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.749827,-95.356385,2105 Dallas St,,,Houston,US,"['2105 Dallas St', 'Houston, TX 77003']",TX,77003,Burgers
oddball-eats-houston,(281) 205-0911,1398.7155854466114,FAApJYM1N_Qn6qEWgQtfQA,https://s3-media2.fl.yelpcdn.com/bphoto/uSVhksTkOgN2JFf_DTUFWA/o.jpg,False,Oddball Eats,+12812050911,$,4.5,52,[],https://www.yelp.com/biz/oddball-eats-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7586595383299,-95.3639031509986,712 Main St,,,Houston,US,"['712 Main St', 'Houston, TX 77002']",TX,77002,Mediterranean
henderson-and-kane-houston,(281) 974-3557,1016.8305206939895,GjCgJ1WD1FpTlhw-a0yx-g,https://s3-media2.fl.yelpcdn.com/bphoto/3gSJiqxjrf6VNFeoaKjrvA/o.jpg,False,Henderson & Kane,+12819743557,$$,5.0,55,[],https://www.yelp.com/biz/henderson-and-kane-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76597,-95.37954,715 Henderson St,,,Houston,US,"['715 Henderson St', 'Houston, TX 77007']",TX,77007,Grocery
bovine-and-barley-houston,(832) 742-5683,1261.2551703564322,6uJY3KLV7qHodFATKxvHsg,https://s3-media1.fl.yelpcdn.com/bphoto/COtNS98G_YJlTMxk2Y0CkQ/o.jpg,False,Bovine & Barley,+18327425683,$$,3.5,250,"['pickup', 'delivery']",https://www.yelp.com/biz/bovine-and-barley-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76114,-95.36197,416 Main St,,,Houston,US,"['416 Main St', 'Houston, TX 77002']",TX,77002,Gastropubs
mona-fresh-italian-food-downtown-houston,(832) 321-4830,1283.2346694959656,M6Nmn_vMzyiIY1U9Srwk_w,https://s3-media1.fl.yelpcdn.com/bphoto/Javl9W821AQH-C_yjbl5zA/o.jpg,False,Mona Fresh Italian Food -Downtown,+18323214830,,3.5,10,[],https://www.yelp.com/biz/mona-fresh-italian-food-downtown-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.759444,-95.3648084,800 Capitol St,Ste 8,,Houston,US,"['800 Capitol St', 'Ste 8', 'Houston, TX 77002']",TX,77002,Italian
district-7-grill-houston-3,(713) 751-0660,2044.3539732495467,q2dkmRyrbvbGMsxlFdjjQg,https://s3-media1.fl.yelpcdn.com/bphoto/uS6X8UbF7IfJx-OdxNg0wA/o.jpg,False,District 7 Grill,+17137510660,$$,4.0,545,['pickup'],https://www.yelp.com/biz/district-7-grill-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7521019589688,-95.3747399760931,501 Pierce St,,,Houston,US,"['501 Pierce St', 'Houston, TX 77002']",TX,77002,Breakfast & Brunch
les-noodle-houston-2,(832) 582-6122,2901.530474708932,wbWv4S9Pj7pByINQN8VOsQ,https://s3-media1.fl.yelpcdn.com/bphoto/6l1CX4i4Sjg2v7hHYn-PGQ/o.jpg,False,LES NOO'DLE,+18325826122,$$,4.5,278,[],https://www.yelp.com/biz/les-noodle-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.752078,-95.3918897,1717 Montrose Blvd,,,Houston,US,"['1717 Montrose Blvd', 'Houston, TX 77006']",TX,77006,Vietnamese
franks-pizza-houston,(713) 225-5656,1202.2636844216343,9lPAscCfOdOGhT0j2O24Ug,https://s3-media1.fl.yelpcdn.com/bphoto/zcCH6IR3jS_0ikf6pUcYnw/o.jpg,False,Frank's Pizza,+17132255656,$,4.0,763,"['pickup', 'delivery']",https://www.yelp.com/biz/franks-pizza-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.761395,-95.362598,417 Travis St,,,Houston,US,"['417 Travis St', 'Houston, TX 77002']",TX,77002,Pizza
birddog-saint-houston-3,(832) 767-5574,1433.5707058573798,dDawH2jdZsFZfalRgV6dCA,https://s3-media3.fl.yelpcdn.com/bphoto/vcGcDYO3_WaBP89hn1m7lg/o.jpg,False,BirdDog Saint,+18327675574,$$,3.5,48,"['pickup', 'delivery']",https://www.yelp.com/biz/birddog-saint-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.75862,-95.36313,711 Main St,Unit 101,,Houston,US,"['711 Main St', 'Unit 101', 'Houston, TX 77002']",TX,77002,Bars
field-and-tides-houston-2,(713) 861-6143,3005.04861291922,KhYg0AiE4D3bS97n-4KvYA,https://s3-media2.fl.yelpcdn.com/bphoto/a6ciiXyiVIkDLw0kci0h1g/o.jpg,False,Field & Tides,+17138616143,$$,4.0,394,[],https://www.yelp.com/biz/field-and-tides-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7910957336426,-95.3896789550781,705 E 11th St,,,Houston,US,"['705 E 11th St', 'Houston, TX 77008']",TX,77008,Southern
paper-co-cafe-houston-2,(713) 522-3533,339.90400870957546,nhmfHKtIzTdhX8suTvyNBw,https://s3-media3.fl.yelpcdn.com/bphoto/DQrlkFwd1_TzgZpa7A-nhg/o.jpg,False,Paper Co Cafe,+17135223533,$,4.0,305,[],https://www.yelp.com/biz/paper-co-cafe-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7683727033221,-95.3671292048935,1100 Elder St,,,Houston,US,"['1100 Elder St', 'Houston, TX 77007']",TX,77007,Coffee & Tea
dojo-hibachi-houston,(832) 633-9157,9.007948155036269,eh2mSZF7eibBr_f030A9RQ,https://s3-media1.fl.yelpcdn.com/bphoto/rKc1_Ck79gKxvN1pxvvdcQ/o.jpg,False,Dojo Hibachi,+18326339157,$$,3.5,20,[],https://www.yelp.com/biz/dojo-hibachi-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76526,-95.36567,,,,Houston,US,"['Houston, TX 77001']",TX,77001,Food Trucks
jin-bento-houston-3,(346) 980-6133,1455.589446393392,f6l3P6Vk4N8yFqO8koKPFA,https://s3-media2.fl.yelpcdn.com/bphoto/XD04Lqmm88Zf0SLHJ5Kjog/o.jpg,False,Jin Bento,+13469806133,$,4.5,30,[],https://www.yelp.com/biz/jin-bento-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.757728,-95.364952,914 Main St,,,Houston,US,"['914 Main St', 'Houston, TX 77002']",TX,77002,Japanese
cherry-block-houston-2,(281) 940-2219,1211.3221516302972,A0Qps89QykaV_ZSl_XzJ5w,https://s3-media4.fl.yelpcdn.com/bphoto/87LqG0lsw6Sc1CxFge_gZg/o.jpg,False,Cherry Block,+12819402219,,4.0,23,[],https://www.yelp.com/biz/cherry-block-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.761515,-95.362266,409 Travis St,Ste 368,,Houston,US,"['409 Travis St', 'Ste 368', 'Houston, TX 77002']",TX,77002,Steakhouses
poitín-bar-and-kitchen-houston-4,(713) 470-6686,1177.2557664041558,ZwUZhbCgjV2tES00V0w69A,https://s3-media1.fl.yelpcdn.com/bphoto/EAcTTfMnEARoPq_cTc0eaQ/o.jpg,False,Poitín Bar & Kitchen,+17134706686,$$$,3.5,273,"['pickup', 'delivery']",https://www.yelp.com/biz/poit%C3%ADn-bar-and-kitchen-houston-4?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7701177386825,-95.3822795350571,2313 Edwards St,Ste 100,,Houston,US,"['2313 Edwards St', 'Ste 100', 'Houston, TX 77007']",TX,77007,American (New)
cantina-barba-houston-2,,2334.466432757233,0-Xp4Tp0vYzZqy46JFm4tw,https://s3-media1.fl.yelpcdn.com/bphoto/upuf9W4tel9VMkkZ3iI9FQ/o.jpg,False,Cantina Barba,,$$,4.5,126,[],https://www.yelp.com/biz/cantina-barba-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.79085,-95.37339,3701 N Main St,,,Houston,US,"['3701 N Main St', 'Houston, TX 77009']",TX,77009,Tacos
stickys-chicken-houston,(713) 703-5230,1123.9064978285037,-F-STvmFOq3C49swZSrdOA,https://s3-media1.fl.yelpcdn.com/bphoto/wE0e8UJCfHC112ZHGKiWLg/o.jpg,False,Sticky's Chicken,+17137035230,$,4.0,75,[],https://www.yelp.com/biz/stickys-chicken-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.77018,-95.38161,2313 Edwards St,Ste 190,,Houston,US,"['2313 Edwards St', 'Ste 190', 'Houston, TX 77008']",TX,77008,Food Trucks
pappadeaux-seafood-kitchen-houston-25,(713) 654-5077,2361.2785592527152,giFlDglx4sw_HhBQcapvIg,https://s3-media4.fl.yelpcdn.com/bphoto/XrZ1b-XTTHUYAjHI0cCAyQ/o.jpg,False,Pappadeaux Seafood Kitchen,+17136545077,$$,4.0,195,[],https://www.yelp.com/biz/pappadeaux-seafood-kitchen-houston-25?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.750839,-95.359628,1001 Avenida De Las Americas,,,Houston,US,"['1001 Avenida De Las Americas', 'Houston, TX 77010']",TX,77010,Seafood
andalucia-tapas-restaurant-and-bar-houston,(832) 319-6673,1934.1157526785807,PABqkgOoW8aAyRU5bOU8Zw,https://s3-media2.fl.yelpcdn.com/bphoto/2tqFYJ1SSAnthhSXkMIRdA/o.jpg,False,Andalucia Tapas Restaurant & Bar,+18323196673,$$,3.5,487,"['pickup', 'delivery']",https://www.yelp.com/biz/andalucia-tapas-restaurant-and-bar-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.753411,-95.364196,1204 Caroline St,Ste 161,,Houston,US,"['1204 Caroline St', 'Ste 161', 'Houston, TX 77002']",TX,77002,Tapas Bars
wanna-bao-houston,(832) 623-7265,2670.424026296922,ZYhjAafAj2K6pGgE2Lfwpg,https://s3-media4.fl.yelpcdn.com/bphoto/2r6CEmfthX6Wd2r0J6BKVA/o.jpg,False,Wanna Bao,+18326237265,$$,4.0,403,"['pickup', 'delivery']",https://www.yelp.com/biz/wanna-bao-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74769,-95.38019,2708 Bagby St,,,Houston,US,"['2708 Bagby St', 'Houston, TX 77006']",TX,77006,Szechuan
truck-yard-houston-houston,(713) 855-9666,2596.715434135788,Ke09xVl77L5rLfJfoq62UQ,https://s3-media3.fl.yelpcdn.com/bphoto/DY9WjmA4zn95bbJ_LIqKwg/o.jpg,False,Truck Yard - Houston,+17138559666,$$,4.0,385,[],https://www.yelp.com/biz/truck-yard-houston-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.75017,-95.35589,2118 Lamar St,Ste 150,,Houston,US,"['2118 Lamar St', 'Ste 150', 'Houston, TX 77003']",TX,77003,Food Stands
